PopName,Area,Year,YearReg,Month,Vital,Births,Access,Note1,Note2,Note3,RefCode,LDB
PRT,1,1993,.,7,1,10191,O,.,.,.,3,1
PRT,1,1993,.,8,1,9632,O,.,.,.,3,1
PRT,1,1993,.,9,1,9795,O,.,.,.,3,1
PRT,1,1993,.,10,1,9707,O,.,.,.,3,1
PRT,1,1993,.,11,1,9049,O,.,.,.,3,1
PRT,1,1993,.,12,1,8976,O,.,.,.,3,1
PRT,1,1993,.,TOT,1,113960,O,.,.,.,3,1
PRT,1,1994,.,1,1,9022,O,.,.,.,3,1
PRT,1,1994,.,2,1,8092,O,.,.,.,3,1
PRT,1,1994,.,3,1,9168,O,.,.,.,3,1
PRT,1,1994,.,4,1,8959,O,.,.,.,3,1
PRT,1,1994,.,5,1,9796,O,.,.,.,3,1
PRT,1,1994,.,6,1,9357,O,.,.,.,3,1
PRT,1,1994,.,7,1,9509,O,.,.,.,3,1
PRT,1,1994,.,8,1,9440,O,.,.,.,3,1
PRT,1,1994,.,9,1,9093,O,.,.,.,3,1
PRT,1,1994,.,10,1,9109,O,.,.,.,3,1
PRT,1,1994,.,11,1,8885,O,.,.,.,3,1
PRT,1,1994,.,12,1,8797,O,.,.,.,3,1
PRT,1,1994,.,TOT,1,109227,O,.,.,.,3,1
PRT,1,1995,.,1,1,8898,O,.,.,.,3,1
PRT,1,1995,.,2,1,7716,O,.,.,.,3,1
PRT,1,1995,.,3,1,9176,O,.,.,.,3,1
PRT,1,1995,.,4,1,8854,O,.,.,.,3,1
PRT,1,1995,.,5,1,9686,O,.,.,.,3,1
PRT,1,1995,.,6,1,8992,O,.,.,.,3,1
PRT,1,1995,.,7,1,9348,O,.,.,.,3,1
PRT,1,1995,.,8,1,8936,O,.,.,.,3,1
PRT,1,1995,.,9,1,9126,O,.,.,.,3,1
PRT,1,1995,.,10,1,8952,O,.,.,.,3,1
PRT,1,1995,.,11,1,8577,O,.,.,.,3,1
PRT,1,1995,.,12,1,8836,O,.,.,.,3,1
PRT,1,1995,.,TOT,1,107097,O,.,.,.,3,1
PRT,1,1996,.,1,1,9032,O,.,.,.,3,1
PRT,1,1996,.,2,1,8377,O,.,.,.,3,1
PRT,1,1996,.,3,1,9169,O,.,.,.,3,1
PRT,1,1996,.,4,1,8918,O,.,.,.,3,1
PRT,1,1996,.,5,1,9605,O,.,.,.,3,1
PRT,1,1996,.,6,1,8736,O,.,.,.,3,1
PRT,1,1996,.,7,1,9343,O,.,.,.,3,1
PRT,1,1996,.,8,1,9157,O,.,.,.,3,1
PRT,1,1996,.,9,1,9475,O,.,.,.,3,1
PRT,1,1996,.,10,1,9739,O,.,.,.,3,1
PRT,1,1996,.,11,1,9413,O,.,.,.,3,1
PRT,1,1996,.,12,1,9297,O,.,.,.,3,1
PRT,1,1996,.,TOT,1,110261,O,.,.,.,3,1
PRT,1,1997,.,1,1,9539,O,.,.,.,3,1
PRT,1,1997,.,2,1,8551,O,.,.,.,3,1
PRT,1,1997,.,3,1,9176,O,.,.,.,3,1
PRT,1,1997,.,4,1,9309,O,.,.,.,3,1
PRT,1,1997,.,5,1,10208,O,.,.,.,3,1
PRT,1,1997,.,6,1,9485,O,.,.,.,3,1
PRT,1,1997,.,7,1,10190,O,.,.,.,3,1
PRT,1,1997,.,8,1,9289,O,.,.,.,3,1
PRT,1,1997,.,9,1,9634,O,.,.,.,3,1
PRT,1,1997,.,10,1,9435,O,.,.,.,3,1
PRT,1,1997,.,11,1,8910,O,.,.,.,3,1
PRT,1,1997,.,12,1,9207,O,.,.,.,3,1
PRT,1,1997,.,TOT,1,112933,O,.,.,.,3,1
PRT,1,1998,.,1,1,9403,O,.,.,.,3,1
PRT,1,1998,.,2,1,8424,O,.,.,.,3,1
PRT,1,1998,.,3,1,9625,O,.,.,.,3,1
PRT,1,1998,.,4,1,9491,O,.,.,.,3,1
PRT,1,1998,.,5,1,9537,O,.,.,.,3,1
PRT,1,1998,.,6,1,9429,O,.,.,.,3,1
PRT,1,1998,.,7,1,9562,O,.,.,.,3,1
PRT,1,1998,.,8,1,9498,O,.,.,.,3,1
PRT,1,1998,.,9,1,10151,O,.,.,.,3,1
PRT,1,1998,.,10,1,9659,O,.,.,.,3,1
PRT,1,1998,.,11,1,9314,O,.,.,.,3,1
PRT,1,1998,.,12,1,9291,O,.,.,.,3,1
PRT,1,1998,.,TOT,1,113384,O,.,.,.,3,1
PRT,1,1999,.,1,1,9534,O,.,.,.,3,1
PRT,1,1999,.,2,1,8241,O,.,.,.,3,1
PRT,1,1999,.,3,1,9621,O,.,.,.,3,1
PRT,1,1999,.,4,1,9371,O,.,.,.,3,1
PRT,1,1999,.,5,1,9906,O,.,.,.,3,1
PRT,1,1999,.,6,1,9428,O,.,.,.,3,1
PRT,1,1999,.,7,1,10108,O,.,.,.,3,1
PRT,1,1999,.,8,1,10000,O,.,.,.,3,1
PRT,1,1999,.,9,1,10344,O,.,.,.,3,1
PRT,1,1999,.,10,1,9917,O,.,.,.,3,1
PRT,1,1999,.,11,1,9701,O,.,.,.,3,1
PRT,1,1999,.,12,1,9831,O,.,.,.,3,1
PRT,1,1999,.,TOT,1,116002,O,.,.,.,3,1
PRT,1,2000,.,1,1,9825,O,.,.,.,3,1
PRT,1,2000,.,2,1,9214,O,.,.,.,3,1
PRT,1,2000,.,3,1,9667,O,.,.,.,3,1
PRT,1,2000,.,4,1,9563,O,.,.,.,3,1
PRT,1,2000,.,5,1,10366,O,.,.,.,3,1
PRT,1,2000,.,6,1,9756,O,.,.,.,3,1
PRT,1,2000,.,7,1,10254,O,.,.,.,3,1
PRT,1,2000,.,8,1,10545,O,.,.,.,3,1
PRT,1,2000,.,9,1,10561,O,.,.,.,3,1
PRT,1,2000,.,10,1,10677,O,.,.,.,3,1
PRT,1,2000,.,11,1,9934,O,.,.,.,3,1
PRT,1,2000,.,12,1,9646,O,.,.,.,3,1
PRT,1,2000,.,TOT,1,120008,O,.,.,.,3,1
PRT,1,2001,.,1,1,10133,O,.,.,.,3,1
PRT,1,2001,.,2,1,8582,O,.,.,.,3,1
PRT,1,2001,.,3,1,9545,O,.,.,.,3,1
PRT,1,2001,.,4,1,9129,O,.,.,.,3,1
PRT,1,2001,.,5,1,10212,O,.,.,.,3,1
PRT,1,2001,.,6,1,9055,O,.,.,.,3,1
PRT,1,2001,.,7,1,9790,O,.,.,.,3,1
PRT,1,2001,.,8,1,9683,O,.,.,.,3,1
PRT,1,2001,.,9,1,9528,O,.,.,.,3,1
PRT,1,2001,.,10,1,9549,O,.,.,.,3,1
PRT,1,2001,.,11,1,8827,O,.,.,.,3,1
PRT,1,2001,.,12,1,8741,O,.,.,.,3,1
PRT,1,2001,.,TOT,1,112774,O,.,.,.,3,1
PRT,1,2002,.,1,1,9378,O,.,.,.,3,1
PRT,1,2002,.,2,1,8328,O,.,.,.,3,1
PRT,1,2002,.,3,1,9299,O,.,.,.,3,1
PRT,1,2002,.,4,1,9055,O,.,.,.,3,1
PRT,1,2002,.,5,1,9788,O,.,.,.,3,1
PRT,1,2002,.,6,1,9200,O,.,.,.,3,1
PRT,1,2002,.,7,1,9932,O,.,.,.,3,1
PRT,1,2002,.,8,1,10040,O,.,.,.,3,1
PRT,1,2002,.,9,1,10353,O,.,.,.,3,1
PRT,1,2002,.,10,1,9987,O,.,.,.,3,1
PRT,1,2002,.,11,1,9148,O,.,.,.,3,1
PRT,1,2002,.,12,1,9875,O,.,.,.,3,1
PRT,1,2002,.,TOT,1,114383,O,.,.,.,3,1
PRT,1,2003,.,1,1,9778,O,.,.,.,3,1
PRT,1,2003,.,2,1,8784,O,.,.,.,3,1
PRT,1,2003,.,3,1,9265,O,.,.,.,3,1
PRT,1,2003,.,4,1,9081,O,.,.,.,3,1
PRT,1,2003,.,5,1,9915,O,.,.,.,3,1
PRT,1,2003,.,6,1,9226,O,.,.,.,3,1
PRT,1,2003,.,7,1,9548,O,.,.,.,3,1
PRT,1,2003,.,8,1,9310,O,.,.,.,3,1
PRT,1,2003,.,9,1,10018,O,.,.,.,3,1
PRT,1,2003,.,10,1,9727,O,.,.,.,3,1
PRT,1,2003,.,11,1,9024,O,.,.,.,3,1
PRT,1,2003,.,12,1,8839,O,.,.,.,3,1
PRT,1,2003,.,TOT,1,112515,O,.,.,.,3,1
PRT,1,2004,.,1,1,9280,O,.,.,.,3,1
PRT,1,2004,.,2,1,8439,O,.,.,.,3,1
PRT,1,2004,.,3,1,9310,O,.,.,.,3,1
PRT,1,2004,.,4,1,8740,O,.,.,.,3,1
PRT,1,2004,.,5,1,8887,O,.,.,.,3,1
PRT,1,2004,.,6,1,8641,O,.,.,.,3,1
PRT,1,2004,.,7,1,9431,O,.,.,.,3,1
PRT,1,2004,.,8,1,9218,O,.,.,.,3,1
PRT,1,2004,.,9,1,9962,O,.,.,.,3,1
PRT,1,2004,.,10,1,9355,O,.,.,.,3,1
PRT,1,2004,.,11,1,8929,O,.,.,.,3,1
PRT,1,2004,.,12,1,9106,O,.,.,.,3,1
PRT,1,2004,.,TOT,1,109298,O,.,.,.,3,1
PRT,1,2005,.,1,1,9087,O,.,.,.,3,1
PRT,1,2005,.,2,1,8351,O,.,.,.,3,1
PRT,1,2005,.,3,1,8793,O,.,.,.,3,1
PRT,1,2005,.,4,1,8615,O,.,.,.,3,1
PRT,1,2005,.,5,1,9054,O,.,.,.,3,1
PRT,1,2005,.,6,1,9032,O,.,.,.,3,1
PRT,1,2005,.,7,1,9297,O,.,.,.,3,1
PRT,1,2005,.,8,1,9798,O,.,.,.,3,1
PRT,1,2005,.,9,1,10018,O,.,.,.,3,1
PRT,1,2005,.,10,1,9296,O,.,.,.,3,1
PRT,1,2005,.,11,1,8990,O,.,.,.,3,1
PRT,1,2005,.,12,1,9068,O,.,.,.,3,1
PRT,1,2005,.,TOT,1,109399,O,.,.,.,3,1
PRT,1,2006,.,1,1,8828,O,.,.,.,3,1
PRT,1,2006,.,2,1,7993,O,.,.,.,3,1
PRT,1,2006,.,3,1,8733,O,.,.,.,3,1
PRT,1,2006,.,4,1,8214,O,.,.,.,3,1
PRT,1,2006,.,5,1,8827,O,.,.,.,3,1
PRT,1,2006,.,6,1,8529,O,.,.,.,3,1
PRT,1,2006,.,7,1,8882,O,.,.,.,3,1
PRT,1,2006,.,8,1,9094,O,.,.,.,3,1
PRT,1,2006,.,9,1,9531,O,.,.,.,3,1
PRT,1,2006,.,10,1,9506,O,.,.,.,3,1
PRT,1,2006,.,11,1,8932,O,.,.,.,3,1
PRT,1,2006,.,12,1,8380,O,.,.,.,3,1
PRT,1,2006,.,TOT,1,105449,O,.,.,.,3,1
PRT,1,2007,.,1,1,8325,O,.,.,.,3,1
PRT,1,2007,.,2,1,7456,O,.,.,.,3,1
PRT,1,2007,.,3,1,8387,O,.,.,.,3,1
PRT,1,2007,.,4,1,7985,O,.,.,.,3,1
PRT,1,2007,.,5,1,8616,O,.,.,.,3,1
PRT,1,2007,.,6,1,8328,O,.,.,.,3,1
PRT,1,2007,.,7,1,8974,O,.,.,.,3,1
PRT,1,2007,.,8,1,8959,O,.,.,.,3,1
PRT,1,2007,.,9,1,9473,O,.,.,.,3,1
PRT,1,2007,.,10,1,9031,O,.,.,.,3,1
PRT,1,2007,.,11,1,8442,O,.,.,.,3,1
PRT,1,2007,.,12,1,8516,O,.,.,.,3,1
PRT,1,2007,.,TOT,1,102492,O,.,.,.,3,1
PRT,1,2008,.,1,1,8745,O,.,.,.,3,1
PRT,1,2008,.,2,1,7628,O,.,.,.,3,1
PRT,1,2008,.,3,1,8207,O,.,.,.,3,1
PRT,1,2008,.,4,1,8417,O,.,.,.,3,1
PRT,1,2008,.,5,1,8714,O,.,.,.,3,1
PRT,1,2008,.,6,1,8275,O,.,.,.,3,1
PRT,1,2008,.,7,1,9260,O,.,.,.,3,1
PRT,1,2008,.,8,1,9126,O,.,.,.,3,1
PRT,1,2008,.,9,1,9743,O,.,.,.,3,1
PRT,1,2008,.,10,1,9412,O,.,.,.,3,1
PRT,1,2008,.,11,1,8489,O,.,.,.,3,1
PRT,1,2008,.,12,1,8578,O,.,.,.,3,1
PRT,1,2008,.,TOT,1,104594,O,.,.,.,3,1
PRT,1,2009,.,1,1,8268,O,.,.,.,3,1
PRT,1,2009,.,2,1,7219,O,.,.,.,3,1
PRT,1,2009,.,3,1,8251,O,.,.,.,3,1
PRT,1,2009,.,4,1,7829,O,.,.,.,3,1
PRT,1,2009,.,5,1,8374,O,.,.,.,3,1
PRT,1,2009,.,6,1,7916,O,.,.,.,3,1
PRT,1,2009,.,7,1,8520,O,.,.,.,3,1
PRT,1,2009,.,8,1,8650,O,.,.,.,3,1
PRT,1,2009,.,9,1,9153,O,.,.,.,3,1
PRT,1,2009,.,10,1,8565,O,.,.,.,3,1
PRT,1,2009,.,11,1,8298,O,.,.,.,3,1
PRT,1,2009,.,12,1,8448,O,.,.,.,3,1
PRT,1,2009,.,TOT,1,99491,O,.,.,.,3,1
PRT,1,2010,.,1,1,7855,O,.,.,.,3,1
PRT,1,2010,.,2,1,7114,O,.,.,.,3,1
PRT,1,2010,.,3,1,8286,O,.,.,.,3,1
PRT,1,2010,.,4,1,7977,O,.,.,.,3,1
PRT,1,2010,.,5,1,8332,O,.,.,.,3,1
PRT,1,2010,.,6,1,8231,O,.,.,.,3,1
PRT,1,2010,.,7,1,8648,O,.,.,.,3,1
PRT,1,2010,.,8,1,8590,O,.,.,.,3,1
PRT,1,2010,.,9,1,9537,O,.,.,.,3,1
PRT,1,2010,.,10,1,9170,O,.,.,.,3,1
PRT,1,2010,.,11,1,8748,O,.,.,.,3,1
PRT,1,2010,.,12,1,8893,O,.,.,.,3,1
PRT,1,2010,.,TOT,1,101381,O,.,.,.,3,1
PRT,1,2011,.,1,1,8282,O,.,.,.,3,1
PRT,1,2011,.,2,1,7542,O,.,.,.,3,1
PRT,1,2011,.,3,1,8084,O,.,.,.,3,1
PRT,1,2011,.,4,1,7449,O,.,.,.,3,1
PRT,1,2011,.,5,1,8346,O,.,.,.,3,1
PRT,1,2011,.,6,1,7952,O,.,.,.,3,1
PRT,1,2011,.,7,1,8573,O,.,.,.,3,1
PRT,1,2011,.,8,1,8467,O,.,.,.,3,1
PRT,1,2011,.,9,1,8554,O,.,.,.,3,1
PRT,1,2011,.,10,1,7894,O,.,.,.,3,1
PRT,1,2011,.,11,1,7872,O,.,.,.,3,1
PRT,1,2011,.,12,1,7841,O,.,.,.,3,1
PRT,1,2011,.,TOT,1,96856,O,.,.,.,3,1
PRT,1,2012,.,1,1,7636,O,.,.,.,3,1
PRT,1,2012,.,2,1,6753,O,.,.,.,3,1
PRT,1,2012,.,3,1,7354,O,.,.,.,3,1
PRT,1,2012,.,4,1,7178,O,.,.,.,3,1
PRT,1,2012,.,5,1,7773,O,.,.,.,3,1
PRT,1,2012,.,6,1,7105,O,.,.,.,3,1
PRT,1,2012,.,7,1,7676,O,.,.,.,3,1
PRT,1,2012,.,8,1,7866,O,.,.,.,3,1
PRT,1,2012,.,9,1,7979,O,.,.,.,3,1
PRT,1,2012,.,10,1,7878,O,.,.,.,3,1
PRT,1,2012,.,11,1,7538,O,.,.,.,3,1
PRT,1,2012,.,12,1,7105,O,.,.,.,3,1
PRT,1,2012,.,TOT,1,89841,O,.,.,.,3,1
PRT,1,2013,.,1,1,7232,O,.,.,.,6,1
PRT,1,2013,.,2,1,6080,O,.,.,.,6,1
PRT,1,2013,.,3,1,6700,O,.,.,.,6,1
PRT,1,2013,.,4,1,6529,O,.,.,.,6,1
PRT,1,2013,.,5,1,7115,O,.,.,.,6,1
PRT,1,2013,.,6,1,6596,O,.,.,.,6,1
PRT,1,2013,.,7,1,6953,O,.,.,.,6,1
PRT,1,2013,.,8,1,7258,O,.,.,.,6,1
PRT,1,2013,.,9,1,7522,O,.,.,.,6,1
PRT,1,2013,.,10,1,7344,O,.,.,.,6,1
PRT,1,2013,.,11,1,6631,O,.,.,.,6,1
PRT,1,2013,.,12,1,6827,O,.,.,.,6,1
PRT,1,2013,.,TOT,1,82787,O,.,.,.,6,1
PRT,1,2014,.,1,1,6759,O,.,.,.,6,1
PRT,1,2014,.,2,1,5992,O,.,.,.,6,1
PRT,1,2014,.,3,1,6501,O,.,.,.,6,1
PRT,1,2014,.,4,1,6269,O,.,.,.,6,1
PRT,1,2014,.,5,1,6889,O,.,.,.,6,1
PRT,1,2014,.,6,1,6398,O,.,.,.,6,1
PRT,1,2014,.,7,1,7253,O,.,.,.,6,1
PRT,1,2014,.,8,1,7274,O,.,.,.,6,1
PRT,1,2014,.,9,1,7741,O,.,.,.,6,1
PRT,1,2014,.,10,1,7298,O,.,.,.,6,1
PRT,1,2014,.,11,1,6982,O,.,.,.,6,1
PRT,1,2014,.,12,1,7011,O,.,.,.,6,1
PRT,1,2014,.,TOT,1,82367,O,.,.,.,6,1
PRT,1,2015,.,1,1,6978,O,.,.,.,6,1
PRT,1,2015,.,2,1,6045,O,.,.,.,6,1
PRT,1,2015,.,3,1,6853,O,.,.,.,6,1
PRT,1,2015,.,4,1,6689,O,.,.,.,6,1
PRT,1,2015,.,5,1,7212,O,.,.,.,6,1
PRT,1,2015,.,6,1,6742,O,.,.,.,6,1
PRT,1,2015,.,7,1,7512,O,.,.,.,6,1
PRT,1,2015,.,8,1,7390,O,.,.,.,6,1
PRT,1,2015,.,9,1,8107,O,.,.,.,6,1
PRT,1,2015,.,10,1,7413,O,.,.,.,6,1
PRT,1,2015,.,11,1,7180,O,.,.,.,6,1
PRT,1,2015,.,12,1,7379,O,.,.,.,6,1
PRT,1,2015,.,TOT,1,85500,O,.,.,.,6,1
PRT,1,2016,.,1,1,7049,O,.,.,.,7,1
PRT,1,2016,.,2,1,6528,O,.,.,.,7,1
PRT,1,2016,.,3,1,6980,O,.,.,.,7,1
PRT,1,2016,.,4,1,6919,O,.,.,.,7,1
PRT,1,2016,.,5,1,7464,O,.,.,.,7,1
PRT,1,2016,.,6,1,7343,O,.,.,.,7,1
PRT,1,2016,.,7,1,7513,O,.,.,.,7,1
PRT,1,2016,.,8,1,7596,O,.,.,.,7,1
PRT,1,2016,.,9,1,8053,O,.,.,.,7,1
PRT,1,2016,.,10,1,7509,O,.,.,.,7,1
PRT,1,2016,.,11,1,7114,O,.,.,.,7,1
PRT,1,2016,.,12,1,7058,O,.,.,.,7,1
PRT,1,2016,.,TOT,1,87126,O,.,.,.,7,1
PRT,1,2017,.,1,1,7096,O,.,.,.,7,1
PRT,1,2017,.,2,1,6322,O,.,.,.,7,1
PRT,1,2017,.,3,1,7094,O,.,.,.,7,1
PRT,1,2017,.,4,1,6664,O,.,.,.,7,1
PRT,1,2017,.,5,1,7228,O,.,.,.,7,1
PRT,1,2017,.,6,1,6903,O,.,.,.,7,1
PRT,1,2017,.,7,1,7484,O,.,.,.,7,1
PRT,1,2017,.,8,1,7284,O,.,.,.,7,1
PRT,1,2017,.,9,1,7552,O,.,.,.,7,1
PRT,1,2017,.,10,1,7740,O,.,.,.,7,1
PRT,1,2017,.,11,1,7604,O,.,.,.,7,1
PRT,1,2017,.,12,1,7183,O,.,.,.,7,1
PRT,1,2017,.,TOT,1,86154,O,.,.,.,7,1
PRT,1,2018,.,1,1,7169,O,.,.,.,7,1
PRT,1,2018,.,2,1,6182,O,.,.,.,7,1
PRT,1,2018,.,3,1,6796,O,.,.,.,7,1
PRT,1,2018,.,4,1,6720,O,.,.,.,7,1
PRT,1,2018,.,5,1,7525,O,.,.,.,7,1
PRT,1,2018,.,6,1,7057,O,.,.,.,7,1
PRT,1,2018,.,7,1,7354,O,.,.,.,7,1
PRT,1,2018,.,8,1,7864,O,.,.,.,7,1
PRT,1,2018,.,9,1,7849,O,.,.,.,7,1
PRT,1,2018,.,10,1,7868,O,.,.,.,7,1
PRT,1,2018,.,11,1,7339,O,.,.,.,7,1
PRT,1,2018,.,12,1,7297,O,.,.,.,7,1
PRT,1,2018,.,TOT,1,87020,O,.,.,.,7,1
PRT,1,2019,.,1,1,7266,O,.,.,.,9,1
PRT,1,2019,.,2,1,6404,O,.,.,.,9,1
PRT,1,2019,.,3,1,6941,O,.,.,.,9,1
PRT,1,2019,.,4,1,6782,O,.,.,.,9,1
PRT,1,2019,.,5,1,7194,O,.,.,.,9,1
PRT,1,2019,.,6,1,6768,O,.,.,.,9,1
PRT,1,2019,.,7,1,7597,O,.,.,.,9,1
PRT,1,2019,.,8,1,7624,O,.,.,.,9,1
PRT,1,2019,.,9,1,8006,O,.,.,.,9,1
PRT,1,2019,.,10,1,7830,O,.,.,.,9,1
PRT,1,2019,.,11,1,7233,O,.,.,.,9,1
PRT,1,2019,.,12,1,6934,O,.,.,.,9,1
PRT,1,2019,.,TOT,1,86579,O,.,.,.,9,1
PRT,1,2020,.,1,1,7301,O,.,.,.,10,1
PRT,1,2020,.,2,1,6328,O,.,.,.,10,1
PRT,1,2020,.,3,1,7129,O,.,.,.,10,1
PRT,1,2020,.,4,1,6921,O,.,.,.,10,1
PRT,1,2020,.,5,1,7220,O,.,.,.,10,1
PRT,1,2020,.,6,1,6813,O,.,.,.,10,1
PRT,1,2020,.,7,1,7432,O,.,.,.,10,1
PRT,1,2020,.,8,1,7207,O,.,.,.,10,1
PRT,1,2020,.,9,1,7652,O,.,.,.,10,1
PRT,1,2020,.,10,1,7385,O,.,.,.,10,1
PRT,1,2020,.,11,1,6846,O,.,.,.,10,1
PRT,1,2020,.,12,1,6296,O,.,.,.,10,1
PRT,1,2020,.,TOT,1,84530,O,.,.,.,10,1
PRT,1,2021,.,1,1,5989,O,.,.,.,10,1
PRT,1,2021,.,2,1,5719,O,.,.,.,10,1
PRT,1,2021,.,3,1,6635,O,.,.,.,10,1
PRT,1,2021,.,4,1,6289,O,.,.,.,10,1
PRT,1,2021,.,5,1,6796,O,.,.,.,10,1
PRT,1,2021,.,6,1,6529,O,.,.,.,10,1
PRT,1,2021,.,7,1,6989,O,.,.,.,10,1
PRT,1,2021,.,8,1,7145,O,.,.,.,10,1
PRT,1,2021,.,9,1,7223,O,.,.,.,10,1
PRT,1,2021,.,10,1,6819,O,.,.,.,10,1
PRT,1,2021,.,11,1,6549,O,.,.,.,10,1
PRT,1,2021,.,12,1,6900,O,.,.,.,10,1
PRT,1,2021,.,TOT,1,79582,O,.,.,.,10,1